"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","beepvar3","SID2","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp"
"10171",19,4,1,4,1,5,5,5,1,1,4,3,2,3,125,2.46666666666667,3.10526315789474,2.36842105263158,2.94736842105263,1.73684210526316,2.73684210526316,3.33333333333333,3.78947368421053,2.57894736842105
"10173",41,4,1,4,1,3,2,2,1,2,3,5,2,3,127,1.41176470588235,2.95121951219512,2.73170731707317,4.02439024390244,1.1219512195122,2.78048780487805,3.38235294117647,4.1219512195122,1.58536585365854
"10175",44,4,1,4,1,4,1,4,2,2,5,5,2,2,129,1.71428571428571,3.47727272727273,2.90909090909091,3.09090909090909,2.97727272727273,2.09090909090909,2.39285714285714,3.34090909090909,2.72727272727273
"10176",12,4,1,4,1,1,2,5,1,5,3,3,1,3,130,1.11111111111111,3.16666666666667,2.33333333333333,3.83333333333333,1.66666666666667,3.5,2.88888888888889,2.83333333333333,2
"10178",16,4,1,4,1,2,1,3,1,3,4,5,3,2,132,1.25,2.625,1.875,3.1875,1,2.5625,3,3.5,1.6875
"10181",53,4,1,4,2,1,2,3,1,5,3,3,2,2,134,1.54901960784314,2.88679245283019,2.37735849056604,3,1.79245283018868,2.88679245283019,2.98039215686275,3.26415094339623,2.60377358490566
"10184",53,4,1,4,1,1,3,4,1,5,3,2,2,3,135,1.30769230769231,3.39622641509434,2.69811320754717,3.58490566037736,1.18867924528302,2.43396226415094,3.97368421052632,3.9811320754717,2.49056603773585
"10186",19,4,1,4,1.9375,5,3,3,1,1,3.0625,2,2,3,137,1.9375,3.31578947368421,2.42105263157895,2.73684210526316,2.52631578947368,2,3.0625,2.73684210526316,3.15789473684211
"10187",26,4,1,4,3,3,2,4,1,4,3,5,2,3,138,1.5,3.65384615384615,3.15384615384615,4,1.19230769230769,2.88461538461538,3.31818181818182,3.73076923076923,2.19230769230769
"10188",46,4,1,4,3,3,5,3,2,3,4,5,3,4,139,1.51219512195122,3.21739130434783,2.67391304347826,2.93478260869565,2.41304347826087,2.78260869565217,3.34146341463415,3.6304347826087,2.69565217391304
"10193",44,4,1,4,2.21428571428571,5,4,3,4,2,2.53846153846154,3,3,4,142,2.1969696969697,3.33333333333333,3.09090909090909,2.87878787878788,2.75757575757576,2.60606060606061,2.55477855477855,2.81818181818182,2.84848484848485
"10195",11,4,1,4,1,3,4,4,2,3,5,4,3,2,144,1,3,3.11111111111111,3.11111111111111,2,2.55555555555556,4.69444444444444,3.66666666666667,2.22222222222222
"10196",17,4,1,4,1,1,3,5,1,4,4,4,1,4,145,1.13333333333333,2.64705882352941,2.17647058823529,3.88235294117647,1.29411764705882,3.05882352941176,3.93333333333333,3.76470588235294,1.82352941176471
"10198",38,4,1,4,1.11764705882353,5,5,3,2,1,3.14705882352941,3,2,2,147,1.11764705882353,3.89473684210526,2.71052631578947,3.13157894736842,1.68421052631579,2.23684210526316,3.14705882352941,4.18421052631579,2.31578947368421
"10200",22,4,1,4,1,4,1,1,1,2,3,4,3,4,149,1,3.04545454545455,1.72727272727273,3.81818181818182,1.31818181818182,2.40909090909091,3.53333333333333,4.13636363636364,1.22727272727273
"10205",19,4,1,4,1,3,1,3,1,3,1,3,1,3,154,1,3.36842105263158,1.89473684210526,3.05263157894737,1,2.47368421052632,2.15384615384615,3.42105263157895,1.21052631578947
"10206",38,4,1,4,1,1,3,5,1,4,3,3,1,3,155,1.48387096774194,3.28947368421053,2.39473684210526,3.78947368421053,1.28947368421053,2.97368421052632,3.32258064516129,4.13157894736842,1.89473684210526
"10208",47,4,1,4,2,2,3,4,2,3,4,3,2,2,157,1.81081081081081,3.70212765957447,2.42553191489362,4.21276595744681,1.21276595744681,2.59574468085106,3.51351351351351,3.59574468085106,1.87234042553191
"10210",30,4,1,4,1,1,1,5,1,5,4,4,1,4,158,1.45454545454545,4.1,2.1,4.06666666666667,1.43333333333333,2.03333333333333,3.5,4.03333333333333,1.66666666666667
"10212",51,4,1,4,1,4,4,5,1,4,5,5,1,3,160,1.13793103448276,3.72549019607843,1.88235294117647,3.72549019607843,1.03921568627451,2.2156862745098,4.37931034482759,4.05882352941176,1.74509803921569
"10213",45,4,1,4,1,3,3,4,1,3,4,4,1,3,161,1.16129032258065,3.33333333333333,2.08888888888889,4,1.17777777777778,2.66666666666667,4.26666666666667,4.22222222222222,1.71111111111111
"10215",16,4,1,4,1,5,5,5,2,1,1,3,5,1,163,1.92307692307692,2.92307692307692,2.92307692307692,3.84615384615385,2.15384615384615,3.38461538461538,3.61538461538462,3.69230769230769,2.92307692307692
"10216",23,4,1,4,1.22222222222222,4,2,4,1,2,3.55555555555556,4,1,2,164,1.23232323232323,3.54545454545455,2.27272727272727,3.72727272727273,1.04545454545455,2.18181818181818,3.58080808080808,3.81818181818182,1.5
"10217",59,4,1,4,1.03448275862069,5,1,3,2,1,2.24137931034483,5,3,4,165,1.03507728894174,3.31034482758621,1.74137931034483,2.55172413793103,1.46551724137931,1.67241379310345,2.2627824019025,4.8448275862069,2.62068965517241
"10219",29,4,1,4,1,3,2,5,2,3,4,4,1,2,166,1.55555555555556,2.55172413793103,2.51724137931034,3.82758620689655,1.6551724137931,3.62068965517241,3.92592592592593,4.03448275862069,2.10344827586207
"10222",53,4,1,4,1.17142857142857,5,5,3,1,1,2.94285714285714,1,1,3,169,1.17142857142857,3.75471698113208,2.58490566037736,3.62264150943396,1.13207547169811,2.35849056603774,2.94285714285714,3.33962264150943,1.60377358490566
"10226",22,4,1,4,2.05263157894737,4,4,4,4,3,3.61111111111111,3,4,3,171,2.05263157894737,3.09090909090909,2.45454545454545,3,2.54545454545455,2.86363636363636,3.61111111111111,3.31818181818182,2.86363636363636
"10228",25,4,1,4,1,2,2,5,2,4,4,3,1,4,173,1.04347826086957,2.84,2.56,3.56,1.76,3.4,3.08695652173913,3.44,2.08
"10232",34,4,1,4,1,2,1,1,1,2,3,3,2,4,177,1.14718614718615,2.84848484848485,1.78787878787879,3.57575757575758,1.72727272727273,3.06060606060606,3.63203463203463,3.96969696969697,1.84848484848485
"10233",11,4,1,4,1,3,1,3,1,3,4,5,3,1,178,1.1,3.4,2.8,3.9,1.4,3.4,3.7,3.7,2
"10234",46,4,1,4,2,3,3,3,2,2,3,2,3,2,179,1.85714285714286,4.43478260869565,3.5,2.80434782608696,2.52173913043478,1.8695652173913,2.57142857142857,2.23913043478261,3.02173913043478
"10237",32,4,1,4,3,2,1,2,1,4,3,5,3,4,181,1.41666666666667,3.03125,2.53125,3.46875,1.875,2.4375,3.41666666666667,3.90625,2.21875
"10238",28,4,1,4,1,4,2,4,3,2,3,3,4,4,182,1.26086956521739,3.92857142857143,3.14285714285714,2.71428571428571,2.60714285714286,1.78571428571429,2.25,2.39285714285714,3.42857142857143
"10240",26,4,1,4,1,3,2,3,3,3,3,4,3,3,184,1.17391304347826,2.8,2.92,2.12,3.56,2.08,3.56521739130435,3.92,4.28
"10241",55,4,1,4,1,3,2,5,1,1,4,4,2,2,185,1.13461538461538,3.87272727272727,3.41818181818182,2.69090909090909,3.49090909090909,1.89090909090909,2.23076923076923,3.01818181818182,2.76363636363636
"10243",26,4,1,4,1,3,1,2,2,3,3,3,3,3,187,1.66666666666667,2.61538461538462,2.03846153846154,3.07692307692308,1.34615384615385,3.07692307692308,3.04166666666667,3.15384615384615,2.42307692307692
"10244",14,4,1,4,1,1,2,5,1,4,3,4,2,2,188,1.85714285714286,2.85714285714286,2.64285714285714,3,2.14285714285714,2.78571428571429,3.5,2.92857142857143,2.78571428571429
"10245",56,4,1,4,1,2,1,4,1,5,3,4,1,4,189,1.7906976744186,3.39285714285714,3.05357142857143,3.19642857142857,1.78571428571429,2.625,3.30232558139535,3.125,2.17857142857143
"10251",24,4,1,4,1,2,1,3,1,4,3,5,1,4,194,1.22727272727273,3.16666666666667,2.04166666666667,3.875,1,2.45833333333333,3.5,4.16666666666667,1.20833333333333
"10258",20,4,1,4,1,3,3,5,1,5,5,5,2,4,198,1,2.65,2.45,4.35,1.1,3.6,4.94117647058824,4.5,1.65
"10259",15,4,1,4,1,1,1,4,1,4,4,5,2,4,199,1,3.4,2.53333333333333,3.46666666666667,1.8,2.66666666666667,3.61538461538462,4.26666666666667,2.13333333333333
"10267",27,4,1,4,1,3,1,3,2,2,3,5,3,3,202,1.28,3.2962962962963,1.33333333333333,3.2962962962963,1.03703703703704,2.92592592592593,3.28,4.03703703703704,2.51851851851852
"10268",15,4,1,4,1,3,4,5,1,5,5,5,1,3,203,1.35714285714286,3.4,2.6,3.6,1.2,3.06666666666667,3.28571428571429,4.06666666666667,1.6
"10269",18,4,1,4,2,2,2,4,2,4,3.72727272727273,4,2,3,204,2.08333333333333,2.35294117647059,1.88235294117647,3.70588235294118,2,3.29411764705882,3.72727272727273,3.88235294117647,2
"10270",52,4,1,4,1,2,3,5,1,3,4,3,1,2,205,1.18,2.75,2.26923076923077,3.73076923076923,1.34615384615385,3.21153846153846,4.02,4.13461538461539,1.57692307692308
"10272",50,4,1,4,2,3,5,3,1,3,3,3,2,2,207,1.95555555555556,3.7,3.44,2.6,2.26,2.42,3.2,2.96,3.04
"10273",20,4,1,4,2,4,3,4,3,2,3,3,2,2,208,2.1,2.95,2.95,3.25,1.85,3.25,3.5,3.2,2.05
"10274",57,4,1,4,1,5,4,5,1,2,4,4,2,2,209,1.225,3.3859649122807,1.66666666666667,3.68421052631579,1.31578947368421,2.47368421052632,4.325,4.54385964912281,2.31578947368421
"10276",32,4,1,4,1.52941176470588,5,3,2,2,1,2.64705882352941,2,3,2,211,1.51423149905123,3.87096774193548,2.16129032258065,2.70967741935484,2.25806451612903,2.19354838709677,2.66793168880455,3.51612903225806,2.64516129032258
"10277",56,4,1,4,1,1,5,5,1,1,4,3,1,2,212,1,3.07142857142857,1.60714285714286,3.82142857142857,1.07142857142857,2.75,4.78846153846154,4.80357142857143,1.41071428571429
"10280",40,4,1,4,1.09677419354839,5,5,4,4,1,4,5,3,5,213,1.09677419354839,3.475,2.025,3.075,2.05,2.35,4,3.975,2.7
"10287",35,4,1,4,1,5,2,3,2,1,4.04,3,4,4,217,1,3.57142857142857,1.42857142857143,1.85714285714286,3.11428571428571,2.14285714285714,4.04,4.51428571428571,4.57142857142857
"10288",53,4,1,4,1,1,3,5,1,5,5,5,1,3,218,1.17307692307692,3.05660377358491,2.22641509433962,3.69811320754717,1.47169811320755,2.73584905660377,4.23076923076923,3.66037735849057,2.22641509433962
"10289",53,4,1,4,2,2,3,4,1,3,4,4,2,3,219,2.04,3,2.54716981132075,3.07547169811321,1.64150943396226,2.92452830188679,3.22,4.18867924528302,2.84905660377358
"10293",44,4,1,4,1,5,1,3,1,2,3,5,3,4,223,1.20512820512821,3.20454545454545,1.88636363636364,3.5,1.20454545454545,2.79545454545455,3.02564102564103,3.90909090909091,2.29545454545455
"10299",42,4,1,4,2,2,3,2,3,4,2,3,3,3,227,1.8,3.57142857142857,2.71428571428571,4.04761904761905,1.73809523809524,1.73809523809524,1.43333333333333,3.61904761904762,2.0952380952381
"10301",18,4,1,4,1,1,1,4,1,5,4,5,2,3,228,1.23076923076923,3.16666666666667,2.44444444444444,4.05555555555556,1.05555555555556,3.22222222222222,4,3.44444444444444,1.55555555555556
"10304",16,4,1,4,1,1,1,5,1,5,4,5,2,1,229,1.21428571428571,3.6,1.93333333333333,2.8,1.8,2.53333333333333,4.14285714285714,4.13333333333333,2.73333333333333
"10308",53,4,1,4,1,1,1,5,1,5,4,4,1,2,231,1.06382978723404,2.52830188679245,1.66037735849057,4.41509433962264,1.07547169811321,4.13207547169811,4.61702127659574,4.79245283018868,2.20754716981132
"10311",53,4,1,4,1,1,2,4,1,3,3,4,1,2,234,1.125,2.90566037735849,2.24528301886792,2.79245283018868,1.66037735849057,2.45283018867925,2.66666666666667,3.35849056603774,2.43396226415094
"10314",54,4,1,4,2,1,2,4,1,4,5,5,1,2,237,1.38775510204082,2.64814814814815,2.2962962962963,3.44444444444444,1.46296296296296,3.16666666666667,3.81632653061224,3.94444444444444,2.33333333333333
"10315",47,4,1,4,1,3,2,4,3,2,3,4,2,2,238,1.09090909090909,2.85106382978723,1.78723404255319,2.82978723404255,1.51063829787234,3.38297872340426,3.86363636363636,4.06382978723404,2.06382978723404
"10316",51,4,1,4,1,3,2,5,1,3,4,4,1,2,239,1.45454545454545,3.58823529411765,2.01960784313725,4,1.50980392156863,2.43137254901961,3.09090909090909,3.84313725490196,1.70588235294118
"10318",44,4,1,4,1,2,3,4,1,4,4,5,2,2,241,1.33333333333333,3.59090909090909,2.95454545454545,3.38636363636364,2.43181818181818,2.61363636363636,3.47222222222222,3.86363636363636,3.04545454545455
"10320",40,4,1,4,2,2,1,5,1,4,2,3,2,5,243,1.66666666666667,3.25,2.6,2.625,2.525,2.4,2.8,3.275,2.95
"10322",39,4,1,4,1,5,3,3,1,1,3,3,1,3,244,1.08333333333333,4.46153846153846,2.92307692307692,3.07692307692308,1.1025641025641,1.71794871794872,2.97222222222222,3.02564102564103,2.28205128205128
"10323",11,4,1,4,2,1,1,4,1,4,3,4,1,2,245,1.22222222222222,3.27272727272727,2.81818181818182,2.90909090909091,1.27272727272727,2.36363636363636,2.66666666666667,3.27272727272727,2.45454545454545
"10324",25,4,1,4,1,4,3,4,1,2,3,3,2,2,246,1.29166666666667,2.8,2.8,4.12,1.08,3.48,3.20833333333333,3.24,1.72
"10326",24,4,1,4,1,1,2,3,3,3,5,3,3,1,248,1.33014354066986,3.63636363636364,1.68181818181818,2.63636363636364,2.18181818181818,2.72727272727273,3.94497607655502,4.04545454545455,2.72727272727273
"10327",32,4,1,4,1,1,2,4,1,5,5,5,1,2,249,1.62068965517241,2.4375,2.09375,3.4375,1.90625,3.21875,3.55172413793103,4.125,1.96875
"10331",21,4,1,4,1.4,5,5,5,1,1,3.5,1,1,2,253,1.4,3.04761904761905,2.42857142857143,4.09523809523809,1.04761904761905,3.42857142857143,3.5,3.28571428571429,1.71428571428571
"10332",16,4,1,4,1.93333333333333,5,4,2,3,2,2.66666666666667,3,4,4,254,1.93333333333333,2.9375,2.8125,2.8125,2.375,2.875,2.66666666666667,3.1875,3.3125
"10335",26,4,1,4,1,2,2,4,1,4,4,4,1,2,256,1.22222222222222,3.5,2.38461538461538,3.11538461538462,1.30769230769231,2.07692307692308,3,3.73076923076923,2.65384615384615
"10337",19,4,1,4,1,2,1,4,2,2,2,5,1,2,258,1,2.52631578947368,1.26315789473684,3.42105263157895,1.26315789473684,3.47368421052632,3.44444444444444,3.63157894736842,1.31578947368421
"10338",54,4,1,4,2,4,2,3,2,1,3,4,2,4,259,1.34782608695652,3.12962962962963,3.05555555555556,3.38888888888889,1.77777777777778,2.74074074074074,2.41304347826087,3.85185185185185,2.38888888888889
"10341",18,4,1,4,1,2,1,4,2,4,4,4,2,2,261,1.13333333333333,3.22222222222222,2.77777777777778,4.16666666666667,1.05555555555556,2.27777777777778,3.2,3.33333333333333,1.33333333333333
"10342",53,4,1,4,1.225,5,4,5,1,2,4,5,1,2,262,1.225,4.0377358490566,3,3.71698113207547,1.79245283018868,3.11320754716981,4,4.73584905660377,2.20754716981132
"10349",29,4,1,4,3,2,2,5,1,2,3,4,2,2,267,1.08,3.03448275862069,2.06896551724138,3.41379310344828,1.10344827586207,3.37931034482759,3.88,4.44827586206897,2.48275862068966
"10350",20,4,1,4,1,1,1,2,1,4,3,4,2,2,268,1.94444444444444,3.15,2.6,2.85,1.2,2.55,3.11111111111111,3.5,1.65
"10352",43,4,1,4,2,3,3,4,1,5,3,3,3,2,270,1.33333333333333,2.93023255813953,1.7906976744186,3.69767441860465,1.58139534883721,3.46511627906977,3.30952380952381,4.02325581395349,2.67441860465116
"10354",28,4,1,4,1,5,3,4,1,4,3,3,2,2,272,1.16666666666667,2.96428571428571,2.46428571428571,3.39285714285714,1.10714285714286,3.35714285714286,4,3.64285714285714,2.35714285714286
"10359",43,4,1,4,2,2,2,2,1,2,5,3,2,2,275,1.3044846577498,3.78048780487805,1.80487804878049,3.36585365853659,1.92682926829268,2.58536585365854,4.74146341463415,4.4390243902439,2.19512195121951
"10361",28,4,1,4,1.68181818181818,5,5,5,1,1,3.59090909090909,3,1,3,277,1.68181818181818,2.40740740740741,2.03703703703704,4.51851851851852,1.18518518518519,3.59259259259259,3.59090909090909,4.14814814814815,1.51851851851852
"10366",55,4,1,4,1,2,1,5,1,5,5,4,1,2,281,1,3.03636363636364,2.29090909090909,3.98181818181818,1.18181818181818,3.90909090909091,4.81481481481481,4.87272727272727,2.36363636363636
"10367",52,4,1,4,1,5,2,4,1,2,3,4,2,4,282,1.05405405405405,4.40384615384615,2.07692307692308,3.07692307692308,1.55769230769231,1.55769230769231,4.24324324324324,3.86538461538462,2.69230769230769
"10371",25,4,1,4,1,4,4,5,1,3,4,4,1,2,286,1.625,3.52,2.76,3.24,1.6,2.4,2.79166666666667,3.2,2.36
"10372",52,4,1,4,1.7027027027027,5,2,3,3,1,2.51351351351351,3,2,2,287,1.7027027027027,3.76923076923077,3,3.03846153846154,2.25,2.07692307692308,2.51351351351351,3.19230769230769,3.09615384615385
"10374",15,4,1,4,2,2,3,3,1,4,3,3,2,1,289,1.91758241758242,3.42857142857143,2.14285714285714,3.28571428571429,1.42857142857143,2.78571428571429,2.89285714285714,3.35714285714286,2.78571428571429
"10378",44,4,1,4,4,2,5,1,3,3,3,3,5,3,290,1.97368421052632,3.38636363636364,2.72727272727273,2.20454545454545,1.93181818181818,2.22727272727273,2.34210526315789,3.61363636363636,3.70454545454545
"10383",24,4,1,4,1.46153846153846,5,5,5,1,1,3.46153846153846,3,1,3,295,1.39464882943144,3.08695652173913,3.04347826086957,4.04347826086957,1.30434782608696,1.95652173913043,3.48160535117057,2.95652173913043,1.91304347826087
"10386",54,4,1,4,1.93478260869565,5,4,4,2,1,3.60869565217391,4,2,2,297,1.93478260869565,3.01851851851852,2.42592592592593,2.88888888888889,2.2962962962963,2.66666666666667,3.60869565217391,4.62962962962963,2.51851851851852
"10388",14,4,1,4,1.66666666666667,5,4,2,4,1,3.5,3,4,2,298,1.66666666666667,3.71428571428571,3.28571428571429,3,2.5,2.35714285714286,3.5,2.28571428571429,2.85714285714286
"10389",44,4,1,4,1,3,3,4,1,1,2,4,2,4,299,1.55172413793103,3.5,2.63636363636364,2.86363636363636,1.61363636363636,2.15909090909091,2.48275862068966,3.54545454545455,2.97727272727273
"10390",24,4,1,4,1,2,3,5,1,4,2,5,1,3,300,1.04545454545455,2.58333333333333,1.5,3.625,1,3.33333333333333,2.59090909090909,3.95833333333333,1.66666666666667
"10391",14,4,1,4,1,2,1,4,2,4,4,4,2,3,301,1,3.21428571428571,2.07142857142857,3.78571428571429,2.07142857142857,3.07142857142857,4.41666666666667,3.85714285714286,2.71428571428571
"10397",55,4,1,4,3,1,5,5,1,5,3,5,1,2,305,1.58333333333333,3.45454545454545,2.10909090909091,3.18181818181818,1.89090909090909,2.30909090909091,3.85416666666667,4.29090909090909,2.56363636363636
"10404",30,4,1,4,1,3,1,2,1,4,3,5,4,3,309,1,3.55172413793103,1.6551724137931,2.89655172413793,1.51724137931034,2.13793103448276,2.72727272727273,3.6551724137931,3.55172413793103
"10411",44,4,1,4,1,1,2,5,1,5,4,5,2,2,313,1.5,2.93181818181818,2,3.95454545454545,1.52272727272727,3.15909090909091,3.80952380952381,4.22727272727273,2.02272727272727
"10412",30,4,1,4,2,2,2,1,1,4,4,3,4,2,314,1.60714285714286,2.76666666666667,1.23333333333333,2.4,1.2,3.03333333333333,3.39285714285714,3.46666666666667,2.9
"10418",44,4,1,4,1,4,1,3,1,5,4,4,2,3,319,1.09302325581395,3.11363636363636,1.81818181818182,3.11363636363636,1.63636363636364,2.54545454545455,3.76190476190476,3.90909090909091,2.34090909090909
"10423",14,4,1,4,1,5,1,5,1,5,3,3,1,2,322,1.58333333333333,2.85714285714286,2.14285714285714,3.92857142857143,1,3.57142857142857,3,3.64285714285714,2.14285714285714
"10426",29,4,1,4,1,5,1,5,1,3,4,5,2,2,323,1.15,4.06896551724138,2.6551724137931,3.72413793103448,1.82758620689655,2.31034482758621,3.85,3.51724137931034,2.06896551724138
"10427",17,4,1,4,1,3,1,3,1,3,5,4,1,3,324,1.33333333333333,3.64705882352941,2,3.58823529411765,1.11764705882353,2.58823529411765,3.4,3.70588235294118,1.64705882352941
"10428",22,4,1,4,1.05882352941176,2,5,4,1,5,3.64705882352941,1,1,2,325,1.05882352941176,3.54545454545455,2.72727272727273,3.81818181818182,1.40909090909091,3.04545454545455,3.64705882352941,3.36363636363636,2.81818181818182
"10429",48,4,1,4,1,3,2,5,1,3,5,5,1,4,326,1.23809523809524,3.60416666666667,1.875,3.6875,1.04166666666667,3.02083333333333,4.40476190476191,4.58333333333333,1.89583333333333
"10431",10,4,1,4,1.42857142857143,5,5,4,1,1,4.14285714285714,4,1,2,327,1.42857142857143,3.7,3.1,3.4,1.6,2.9,4.14285714285714,3.8,1.6
"10432",59,4,1,4,1.14893617021277,4,4,4,1,2,3.91489361702128,3,1,3,328,1.14893617021277,3.25423728813559,2.3728813559322,3.67796610169492,1.06779661016949,2.77966101694915,3.91489361702128,4.71186440677966,1.64406779661017
"10435",16,4,1,4,1,4,1,3,1,2,2,5,3,3,331,1.38461538461538,2.875,2.5,3.3125,1.5,2.5625,2.84615384615385,3.4375,2.25
"10436",28,4,1,4,1,1,1,5,1,5,4,5,1,3,332,1.16592592592593,2.77777777777778,2.33333333333333,3.74074074074074,1,2.59259259259259,3.75111111111111,3.96296296296296,1.59259259259259
"10438",57,4,1,4,1,2,3,5,1,4,2,4,1,4,334,1.11764705882353,3.01754385964912,2.10526315789474,4.21052631578947,1.71929824561404,3.3859649122807,4.11764705882353,4.31578947368421,1.7719298245614
"10439",22,4,1,4,1,3,3,4,1,4,3,3,1,4,335,1.44444444444444,2.90909090909091,2.27272727272727,3.63636363636364,1.09090909090909,3.45454545454545,3.66666666666667,3.45454545454545,1.45454545454545
"10441",30,4,1,4,1,2,3,3,3,3,3,4,3,3,337,1.09415584415584,3.67857142857143,2.89285714285714,2.28571428571429,2.92857142857143,2,2.63474025974026,4,3.82142857142857
"10444",32,4,1,4,2.21052631578947,3,2,4,1,3,3.15789473684211,4,2,2,339,2.21731748726655,3.35483870967742,2.35483870967742,2.80645161290323,2.35483870967742,2.70967741935484,3.19524617996604,3.48387096774194,2.80645161290323
"10445",40,4,1,4,1,3,5,2,3,3,3,5,3,2,340,1.13888888888889,4.075,2.425,2.5,2.35,2.725,4.72222222222222,4.775,3.525
"10447",26,4,1,4,1,1,1,5,1,5,5,5,1,2,341,1.04545454545455,3.38461538461538,1.53846153846154,3,1.34615384615385,3.11538461538462,4.81818181818182,5,3.03846153846154
"10448",52,4,1,4,1,2,1,3,1,2,3,4,1,4,342,1.02311111111111,3.08,2.16,2.98,1.32,2.8,3.83511111111111,4.24,2.36
"10449",47,4,1,4,1,3,2,2,1,3,3,4,3,4,343,1.20512820512821,2.25531914893617,1.87234042553191,3.21276595744681,1.36170212765957,3.46808510638298,3.94871794871795,4.38297872340426,2
"10450",32,4,1,4,1,3,3,5,1,4,4,4,3,2,344,1.19047619047619,3.96875,2.59375,3.75,1.09375,1.75,3.33333333333333,3.9375,2.53125
"10451",25,4,1,4,1,1,1,5,1,5,5,5,1,3,345,1.4,2.6,1.96,4.68,1.4,4.28,4.4,4.6,1.68
"10452",55,4,1,4,1,2,2,4,3,4,3,5,2,3,346,1.41666666666667,3.16363636363636,2.18181818181818,4.4,1.14545454545455,3,2.97959183673469,4.6,1.72727272727273
"10453",30,4,1,4,2,2,2,5,2,4,3,3,1,4,347,2.1304347826087,3.06666666666667,2.6,3.9,1.26666666666667,2.76666666666667,3.39130434782609,3.6,1.93333333333333
"10454",29,4,1,4,1,1,1,5,1,5,5,5,1,4,348,1.375,2.96551724137931,2.27586206896552,3.72413793103448,1.27586206896552,3.06896551724138,4.5,4.17241379310345,2.41379310344828
"10457",16,4,1,4,1.77777777777778,4,4,4,1,2,3.88888888888889,4,2,3,351,1.77777777777778,3.5625,2.6875,3.25,1.625,3.25,3.88888888888889,4,3.25
"10459",43,4,1,4,1,3,3,3,5,3,4,4,4,3,352,2,3.18604651162791,2.90697674418605,2.6046511627907,2.6046511627907,2.3953488372093,3.92682926829268,3.37209302325581,3.04651162790698
"10460",23,4,1,4,1,3,3,5,2,3,4,5,2,4,353,1.04545454545455,3,2.52173913043478,4,1.60869565217391,3.1304347826087,3.63636363636364,3.82608695652174,2.1304347826087
"10462",13,4,1,4,2,3,1,2,3,3,5,3,5,1,355,1.9,2.66666666666667,3,3.58333333333333,1.25,3,3.7,3.58333333333333,2.33333333333333
"10463",25,4,1,4,1,1,2,4,1,5,5,5,1,3,356,1,2.24,1.28,4.48,1.24,3.8,4.39130434782609,5,1.12
