"SID","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","authentic","SE","Happy","Lonely","day","real_order","SID2"
"10506",-0.578947368421053,-2,-2.1,-2.5,-0.15,1.75,0.421052631578947,0.9,1.9,0.5,-0.35,-1,-0.7,8,3,387
"10506",NA,1,1.9,1.5,1.85,-2.25,NA,-0.0999999999999996,-1.1,1.5,-1.35,0,0.3,52,3,387
"10506",0.421052631578947,2,1.9,-0.5,-0.15,-2.25,-0.578947368421053,-1.1,-0.1,-1.5,-1.35,-1,2.3,28,3,387
"10506",-0.578947368421053,-1,-2.1,1.5,-0.15,1.75,-0.578947368421053,0.9,-1.1,0.5,0.65,1,-0.7,48,3,387
"10506",-0.578947368421053,0,-0.1,-1.5,-0.15,0.75,1.42105263157895,0.9,0.9,-1.5,0.65,1,-0.7,12,3,387
"10506",0.421052631578947,-1,0.9,-1.5,-0.15,0.75,0.421052631578947,0.9,1.9,0.5,0.65,1,-0.7,48,3,387
"10506",1.42105263157895,0,1.9,1.5,-0.15,0.75,0.421052631578947,-1.1,-0.1,-0.5,-0.35,0,0.3,52,3,387
"10506",-0.578947368421053,-2,-2.1,-0.5,-0.15,1.75,0.421052631578947,0.9,-0.1,0.5,0.65,1,-0.7,8,3,387
"10506",-0.578947368421053,2,-1.1,1.5,-0.15,-1.25,-0.578947368421053,-0.0999999999999996,-1.1,0.5,-0.35,-1,0.3,48,2,387
"10509",-0.289473684210526,-0.727272727272727,-1.15909090909091,0.886363636363637,-0.363636363636364,0.522727272727273,-0.210526315789474,-0.931818181818182,-1.43181818181818,0.431818181818182,0.181818181818182,1.18181818181818,-0.272727272727273,56,2,389
"10509",NA,-0.727272727272727,-0.159090909090909,0.886363636363637,-0.363636363636364,0.522727272727273,NA,0.0681818181818183,-0.431818181818182,0.431818181818182,1.18181818181818,0.181818181818182,-0.272727272727273,48,2,389
"10509",NA,2.27272727272727,-0.159090909090909,-2.11363636363636,0.636363636363636,-1.47727272727273,NA,-0.931818181818182,1.56818181818182,0.431818181818182,-0.818181818181818,-0.818181818181818,-0.272727272727273,44,2,389
"10509",-0.289473684210526,1.27272727272727,-0.159090909090909,-1.11363636363636,0.636363636363636,0.522727272727273,-0.210526315789474,0.0681818181818183,-0.431818181818182,0.431818181818182,0.181818181818182,-0.818181818181818,-0.272727272727273,60,2,389
"10509",0.710526315789474,-1.72727272727273,-1.15909090909091,-1.11363636363636,-0.363636363636364,0.522727272727273,-0.210526315789474,0.0681818181818183,0.568181818181818,0.431818181818182,0.181818181818182,0.181818181818182,-0.272727272727273,24,2,389
"10509",0.710526315789474,0.272727272727273,-0.159090909090909,0.886363636363637,0.636363636363636,-0.477272727272727,-0.210526315789474,0.0681818181818183,0.568181818181818,0.431818181818182,-0.818181818181818,-0.818181818181818,0.727272727272727,8,2,389
"10509",-0.289473684210526,-0.727272727272727,-0.159090909090909,-0.113636363636363,-0.363636363636364,0.522727272727273,-0.210526315789474,0.0681818181818183,-1.43181818181818,-0.568181818181818,0.181818181818182,0.181818181818182,-0.272727272727273,8,2,389
"10509",-0.289473684210526,-0.727272727272727,1.84090909090909,0.886363636363637,-0.363636363636364,0.522727272727273,0.789473684210526,0.0681818181818183,0.568181818181818,0.431818181818182,0.181818181818182,0.181818181818182,-0.272727272727273,4,2,389
"10509",-0.289473684210526,-1.72727272727273,-0.159090909090909,0.886363636363637,0.636363636363636,1.52272727272727,0.789473684210526,1.06818181818182,0.568181818181818,0.431818181818182,0.181818181818182,0.181818181818182,-0.272727272727273,4,2,389
"10509",-0.289473684210526,-0.727272727272727,0.840909090909091,-1.11363636363636,-0.363636363636364,0.522727272727273,-0.210526315789474,0.0681818181818183,-1.43181818181818,0.431818181818182,0.181818181818182,-0.818181818181818,-0.272727272727273,44,2,389
"10509",-0.289473684210526,-1.72727272727273,0.840909090909091,0.886363636363637,-0.363636363636364,1.52272727272727,-0.210526315789474,0.0681818181818183,-0.431818181818182,0.431818181818182,1.18181818181818,0.181818181818182,-0.272727272727273,8,2,389
"10509",NA,2.27272727272727,-0.159090909090909,0.886363636363637,-0.363636363636364,-0.477272727272727,NA,0.0681818181818183,-0.431818181818182,0.431818181818182,0.181818181818182,0.181818181818182,0.727272727272727,56,2,389
"10509",-0.289473684210526,-0.727272727272727,-1.15909090909091,-0.113636363636363,-0.363636363636364,-0.477272727272727,-0.210526315789474,1.06818181818182,-0.431818181818182,-0.568181818181818,0.181818181818182,-0.818181818181818,-0.272727272727273,4,2,389
"10509",-0.289473684210526,0.272727272727273,0.840909090909091,-1.11363636363636,-0.363636363636364,-0.477272727272727,-0.210526315789474,0.0681818181818183,0.568181818181818,-0.568181818181818,-0.818181818181818,0.181818181818182,-0.272727272727273,60,2,389
"10509",NA,2.27272727272727,-0.159090909090909,-2.11363636363636,0.636363636363636,-2.47727272727273,NA,-0.931818181818182,1.56818181818182,-1.56818181818182,-1.81818181818182,-0.818181818181818,0.727272727272727,48,2,389
"10509",-0.289473684210526,2.27272727272727,-0.159090909090909,-1.11363636363636,0.636363636363636,-2.47727272727273,-1.21052631578947,1.06818181818182,1.56818181818182,0.431818181818182,-0.818181818181818,-0.818181818181818,-0.272727272727273,44,2,389
"10509",-0.289473684210526,-0.727272727272727,-0.159090909090909,0.886363636363637,0.636363636363636,0.522727272727273,-0.210526315789474,0.0681818181818183,0.568181818181818,0.431818181818182,1.18181818181818,0.181818181818182,0.727272727272727,8,2,389
"10509",-0.289473684210526,-0.727272727272727,0.840909090909091,-0.113636363636363,-0.363636363636364,-0.477272727272727,0.789473684210526,0.0681818181818183,-0.431818181818182,-0.568181818181818,-0.818181818181818,-0.818181818181818,-0.272727272727273,52,1,389
"10509",-0.289473684210526,0.272727272727273,-0.159090909090909,0.886363636363637,-0.363636363636364,-0.477272727272727,-0.210526315789474,1.06818181818182,-0.431818181818182,-0.568181818181818,0.181818181818182,0.181818181818182,-0.272727272727273,40,1,389
"10509",-0.289473684210526,1.27272727272727,1.84090909090909,0.886363636363637,-0.363636363636364,-0.477272727272727,0.789473684210526,1.06818181818182,-1.43181818181818,0.431818181818182,1.18181818181818,1.18181818181818,-0.272727272727273,4,1,389
"10509",-0.289473684210526,-1.72727272727273,0.840909090909091,0.886363636363637,-0.363636363636364,0.522727272727273,0.789473684210526,0.0681818181818183,-1.43181818181818,0.431818181818182,0.181818181818182,0.181818181818182,-0.272727272727273,56,1,389
"10509",NA,0.272727272727273,-1.15909090909091,0.886363636363637,-0.363636363636364,-0.477272727272727,NA,-0.931818181818182,-0.431818181818182,0.431818181818182,0.181818181818182,0.181818181818182,0.727272727272727,40,1,389
"10509",-0.289473684210526,2.27272727272727,0.840909090909091,0.886363636363637,-0.363636363636364,-0.477272727272727,-0.210526315789474,-0.931818181818182,-0.431818181818182,-0.568181818181818,-0.818181818181818,0.181818181818182,-0.272727272727273,20,1,389
"10509",-0.289473684210526,-0.727272727272727,-1.15909090909091,-2.11363636363636,0.636363636363636,-0.477272727272727,-1.21052631578947,1.06818181818182,1.56818181818182,0.431818181818182,-0.818181818181818,-0.818181818181818,-0.272727272727273,40,1,389
"10509",-0.289473684210526,-1.72727272727273,-2.15909090909091,-0.113636363636363,-0.363636363636364,1.52272727272727,-0.210526315789474,1.06818181818182,0.568181818181818,0.431818181818182,0.181818181818182,0.181818181818182,-0.272727272727273,40,1,389
"10509",-0.289473684210526,-1.72727272727273,0.840909090909091,0.886363636363637,-0.363636363636364,1.52272727272727,0.789473684210526,0.0681818181818183,-0.431818181818182,-0.568181818181818,0.181818181818182,0.181818181818182,-0.272727272727273,44,1,389
"10509",0.710526315789474,-0.727272727272727,-0.159090909090909,0.886363636363637,-0.363636363636364,-0.477272727272727,-1.21052631578947,0.0681818181818183,0.568181818181818,-0.568181818181818,-0.818181818181818,0.181818181818182,-0.272727272727273,52,1,389
"10509",0.710526315789474,-0.727272727272727,-0.159090909090909,0.886363636363637,-0.363636363636364,-0.477272727272727,-0.210526315789474,0.0681818181818183,-0.431818181818182,-1.56818181818182,-0.818181818181818,0.181818181818182,0.727272727272727,4,1,389
"10509",-0.289473684210526,0.272727272727273,-0.159090909090909,0.886363636363637,-0.363636363636364,-0.477272727272727,-0.210526315789474,0.0681818181818183,-0.431818181818182,-0.568181818181818,0.181818181818182,0.181818181818182,-0.272727272727273,4,1,389
"10509",-0.289473684210526,2.27272727272727,1.84090909090909,-1.11363636363636,-0.363636363636364,0.522727272727273,0.789473684210526,1.06818181818182,1.56818181818182,0.431818181818182,0.181818181818182,-1.81818181818182,-0.272727272727273,4,1,389
"10509",-0.289473684210526,0.272727272727273,0.840909090909091,0.886363636363637,0.636363636363636,-0.477272727272727,0.789473684210526,0.0681818181818183,1.56818181818182,0.431818181818182,0.181818181818182,0.181818181818182,0.727272727272727,52,1,389
"10509",-0.289473684210526,2.27272727272727,0.840909090909091,0.886363636363637,-0.363636363636364,-0.477272727272727,-0.210526315789474,0.0681818181818183,-1.43181818181818,0.431818181818182,0.181818181818182,0.181818181818182,-0.272727272727273,36,7,389
"10509",0.710526315789474,0.272727272727273,-1.15909090909091,-1.11363636363636,-0.363636363636364,0.522727272727273,0.789473684210526,-0.931818181818182,-1.43181818181818,-1.56818181818182,-0.818181818181818,0.181818181818182,-0.272727272727273,48,7,389
"10509",-0.289473684210526,-0.727272727272727,-0.159090909090909,0.886363636363637,-0.363636363636364,1.52272727272727,-0.210526315789474,1.06818181818182,-0.431818181818182,0.431818181818182,1.18181818181818,1.18181818181818,-0.272727272727273,16,7,389
"10509",-0.289473684210526,0.272727272727273,1.84090909090909,-1.11363636363636,2.63636363636364,-0.477272727272727,-0.210526315789474,-0.931818181818182,1.56818181818182,-1.56818181818182,-0.818181818181818,-0.818181818181818,0.727272727272727,36,7,389
"10509",0.710526315789474,-0.727272727272727,-1.15909090909091,-1.11363636363636,-0.363636363636364,0.522727272727273,-0.210526315789474,-0.931818181818182,0.568181818181818,0.431818181818182,0.181818181818182,0.181818181818182,-0.272727272727273,36,7,389
"10509",NA,2.27272727272727,-0.159090909090909,-1.11363636363636,1.63636363636364,-0.477272727272727,NA,0.0681818181818183,0.568181818181818,0.431818181818182,0.181818181818182,-0.818181818181818,1.72727272727273,48,7,389
"10509",0.710526315789474,0.272727272727273,0.840909090909091,-1.11363636363636,0.636363636363636,-1.47727272727273,-0.210526315789474,-0.931818181818182,0.568181818181818,-1.56818181818182,-0.818181818181818,-0.818181818181818,1.72727272727273,36,7,389
"10509",1.71052631578947,1.27272727272727,-0.159090909090909,-1.11363636363636,-0.363636363636364,-0.477272727272727,-0.210526315789474,-0.931818181818182,-0.431818181818182,0.431818181818182,0.181818181818182,1.18181818181818,-0.272727272727273,52,7,389
"10509",1.71052631578947,-1.72727272727273,-2.15909090909091,-1.11363636363636,-0.363636363636364,0.522727272727273,-0.210526315789474,-1.93181818181818,-0.431818181818182,0.431818181818182,0.181818181818182,-0.818181818181818,-0.272727272727273,40,7,389
"10509",-0.289473684210526,1.27272727272727,0.840909090909091,0.886363636363637,-0.363636363636364,-1.47727272727273,-0.210526315789474,0.0681818181818183,-0.431818181818182,0.431818181818182,0.181818181818182,0.181818181818182,-0.272727272727273,40,7,389
"10509",-0.289473684210526,-1.72727272727273,0.840909090909091,0.886363636363637,-0.363636363636364,1.52272727272727,-0.210526315789474,-0.931818181818182,-1.43181818181818,0.431818181818182,0.181818181818182,1.18181818181818,-0.272727272727273,52,7,389
"10509",-0.289473684210526,-1.72727272727273,-1.15909090909091,0.886363636363637,-0.363636363636364,1.52272727272727,0.789473684210526,1.06818181818182,0.568181818181818,0.431818181818182,0.181818181818182,1.18181818181818,-0.272727272727273,48,6,389
"10509",-0.289473684210526,-0.727272727272727,-1.15909090909091,0.886363636363637,0.636363636363636,0.522727272727273,0.789473684210526,0.0681818181818183,0.568181818181818,0.431818181818182,1.18181818181818,1.18181818181818,-0.272727272727273,32,6,389
"10510",0.648648648648649,0.560975609756098,2.80487804878049,0.341463414634146,1.82926829268293,0,-0.378378378378379,0.024390243902439,0.0487804878048781,0.634146341463414,-1.39024390243902,0.268292682926829,-0.195121951219512,32,6,390
"10510",-0.351351351351351,-0.439024390243902,-0.195121951219512,0.341463414634146,-0.170731707317073,0,-0.378378378378379,0.024390243902439,-0.951219512195122,0.634146341463414,0.609756097560976,1.26829268292683,-0.195121951219512,44,6,390
"10510",-0.351351351351351,0.560975609756098,0.804878048780488,-0.658536585365854,-0.170731707317073,1,-0.378378378378379,-0.975609756097561,1.04878048780488,0.634146341463414,0.609756097560976,0.268292682926829,-0.195121951219512,44,6,390
"10510",-0.351351351351351,-1.4390243902439,-1.19512195121951,-0.658536585365854,-0.170731707317073,0,-0.378378378378379,-1.97560975609756,1.04878048780488,-0.365853658536586,-1.39024390243902,0.268292682926829,-0.195121951219512,36,6,390
"10510",1.64864864864865,-0.439024390243902,-0.195121951219512,-0.658536585365854,-0.170731707317073,0,-0.378378378378379,0.024390243902439,0.0487804878048781,-0.365853658536586,-1.39024390243902,-0.731707317073171,-0.195121951219512,32,6,390
"10510",-0.351351351351351,0.560975609756098,0.804878048780488,-0.658536585365854,-0.170731707317073,0,-0.378378378378379,0.024390243902439,1.04878048780488,-0.365853658536586,-0.390243902439024,-0.731707317073171,-0.195121951219512,36,6,390
"10510",0.648648648648649,-0.439024390243902,-0.195121951219512,0.341463414634146,-0.170731707317073,0,-0.378378378378379,0.024390243902439,0.0487804878048781,-0.365853658536586,0.609756097560976,0.268292682926829,-0.195121951219512,48,6,390
"10510",-0.351351351351351,0.560975609756098,-0.195121951219512,-0.658536585365854,0.829268292682927,1,-0.378378378378379,0.024390243902439,1.04878048780488,-0.365853658536586,0.609756097560976,0.268292682926829,0.804878048780488,12,6,390
"10510",-0.351351351351351,0.560975609756098,-0.195121951219512,0.341463414634146,-0.170731707317073,0,-0.378378378378379,-0.975609756097561,1.04878048780488,-0.365853658536586,-0.390243902439024,-0.731707317073171,-0.195121951219512,28,5,390
"10510",0.648648648648649,-1.4390243902439,0.804878048780488,0.341463414634146,0.829268292682927,0,0.621621621621621,0.024390243902439,1.04878048780488,-0.365853658536586,-0.390243902439024,0.268292682926829,-0.195121951219512,28,5,390
"10510",-0.351351351351351,-0.439024390243902,-1.19512195121951,-1.65853658536585,-0.170731707317073,0,-1.37837837837838,0.024390243902439,0.0487804878048781,-0.365853658536586,-0.390243902439024,0.268292682926829,-0.195121951219512,44,5,390
"10510",-0.351351351351351,0.560975609756098,0.804878048780488,0.341463414634146,-0.170731707317073,0,-1.37837837837838,0.024390243902439,-0.951219512195122,-1.36585365853659,-0.390243902439024,-0.731707317073171,-0.195121951219512,32,5,390
"10510",NA,1.5609756097561,0.804878048780488,1.34146341463415,-0.170731707317073,-2,NA,1.02439024390244,-0.951219512195122,0.634146341463414,0.609756097560976,0.268292682926829,-0.195121951219512,32,5,390
"10510",0.648648648648649,-1.4390243902439,-1.19512195121951,0.341463414634146,-0.170731707317073,1,0.621621621621621,0.024390243902439,1.04878048780488,0.634146341463414,1.60975609756098,0.268292682926829,-0.195121951219512,32,5,390
"10510",0.648648648648649,0.560975609756098,-0.195121951219512,0.341463414634146,-0.170731707317073,-1,-0.378378378378379,-0.975609756097561,-0.951219512195122,-0.365853658536586,-0.390243902439024,0.268292682926829,-0.195121951219512,44,5,390
"10510",-0.351351351351351,-1.4390243902439,-1.19512195121951,1.34146341463415,-0.170731707317073,0,-0.378378378378379,0.024390243902439,1.04878048780488,0.634146341463414,0.609756097560976,0.268292682926829,-0.195121951219512,40,5,390
"10510",-0.351351351351351,-0.439024390243902,-1.19512195121951,-0.658536585365854,-0.170731707317073,0,-1.37837837837838,-1.97560975609756,-0.951219512195122,-0.365853658536586,-0.390243902439024,-0.731707317073171,-0.195121951219512,40,5,390
"10510",-0.351351351351351,1.5609756097561,-0.195121951219512,-0.658536585365854,-0.170731707317073,-2,0.621621621621621,0.024390243902439,-0.951219512195122,-0.365853658536586,-1.39024390243902,-0.731707317073171,-0.195121951219512,8,5,390
"10510",-0.351351351351351,0.560975609756098,0.804878048780488,1.34146341463415,-0.170731707317073,0,0.621621621621621,1.02439024390244,-0.951219512195122,0.634146341463414,-0.390243902439024,1.26829268292683,-0.195121951219512,32,5,390
"10510",-0.351351351351351,-0.439024390243902,0.804878048780488,0.341463414634146,-0.170731707317073,2,1.62162162162162,1.02439024390244,-0.951219512195122,0.634146341463414,1.60975609756098,1.26829268292683,-0.195121951219512,24,4,390
"10510",0.648648648648649,-1.4390243902439,-1.19512195121951,0.341463414634146,-0.170731707317073,1,0.621621621621621,1.02439024390244,0.0487804878048781,0.634146341463414,0.609756097560976,0.268292682926829,-0.195121951219512,40,4,390
"10510",NA,-1.4390243902439,1.80487804878049,-1.65853658536585,-0.170731707317073,-2,NA,0.024390243902439,1.04878048780488,0.634146341463414,-0.390243902439024,-0.731707317073171,-0.195121951219512,28,4,390
"10510",-0.351351351351351,0.560975609756098,-0.195121951219512,1.34146341463415,-0.170731707317073,1,0.621621621621621,0.024390243902439,-0.951219512195122,0.634146341463414,0.609756097560976,0.268292682926829,-0.195121951219512,24,4,390
"10510",0.648648648648649,-1.4390243902439,-0.195121951219512,1.34146341463415,-0.170731707317073,1,0.621621621621621,1.02439024390244,0.0487804878048781,0.634146341463414,-0.390243902439024,1.26829268292683,-0.195121951219512,36,4,390
